tip_doc,codunicocli,monto,prob_value_contact,tea,ingreso_neto,mnt_ptm,sldvig_tcrsrcf,ant_ultprdallsf,nro_configuracion_6m,nro_transfer_6m,nro_producto_6m,cre_sldtotfinprm03,ctd_campecsm01,max_campecs06m,ctd_camptotm01,ctd_camptot06m,ctd_camptototrcnl06m,ctd_sms_received,prm_cnt_fee_amt_u7d,telefonos_6meses,prom_score_acepta_12meses,dif_no_gestionado_4meses,dif_contacto_efectivo_10meses,ctd_app_productos_m1,monto_consumos_ecommerce_tc,avg_sald_pas_3m,act_avg6m_max12m,act_1m_avg3m,pas_avg6m_max12m,pas_1m_avg6m,pas_1m_avg3m,prop_atm_4m,cnl_atm_p4m_p12m,cnl_age_p4m_p12m,max_nact_12m,nprod_1m,senthtml_1m,openhtml_1m,avg_openhtml_6m,bpitrx_1m,apppag_1m,cre_lin_tc_rccibk_m07,lin_tcrrstsf03m,max_usotcribksf06m,max_usotcrrstsf03m,prom_pct_saldopprcc6m,prm_lintcribksf03m,prom_sow_lintcribksf3m,prom_uso_tc_rccsf3m,dsv_svppallsf06m,prm_svprmlibdis06m,prm_svprmecs06m,flg_saltotppe12m,num_incrsaldispefe06m,seg_un,beta_pctusotcr12m,rat_disefepnm01,pct_usotcrm01,beta_saltotppe12m,ctd_entrdm01,prm_saltotrdpj03m,copamiento,monto_aceptado,deuda_financiera_total,deuda_ssff_score,uso_tc_alto,uso_tc_muy_alto,navegacion_app_web,engagement_digital,fraccion_deuda_ingreso,urgencia_financiera,contactabilidad,ssff_30d_mora_proxy,ssff_60d_mora_proxy,ssff_90d_mora_proxy,ssff_mora_total_proxy,ssff_mora_ratio,ssff_pressure_index,mora_reciente_flag,mora_antigua_flag,tenencia_productos,tenencia_configuraciones,tenencia_activa_ratio,deuda_por_tenencia,navegacion_app_web_total,navegacion_app_share,navegacion_web_share,engagement_web_ratio,engagement_app_ratio,touchpoint_sms_ratio,html_touchpoint_score,digital_activity_balance,ssff_mora_30d_score_ultimos_6m,ssff_mora_60d_score_ultimos_6m,ssff_mora_90d_score_ultimos_6m,ssff_mora_total_score_ultimos_6m,ssff_mora_ratio_ultimos_6m,ssff_pressure_index_ultimos_6m,mora_reciente_flag_ultimos_30d,mora_antigua_flag_ultimos_60d,num_productos_tenencia_ultimos_6m,num_configuraciones_tenencia_ultimos_6m,ratio_productos_activos_tenencia_ultimos_6m,deuda_por_producto_tenencia_ultimos_6m,interacciones_app_web_ultimos_1m,share_interacciones_app_ultimos_1m,share_interacciones_web_ultimos_1m,ratio_apertura_html_ultimos_1m,ratio_engagement_app_ultimos_1m,sms_touchpoints_ultimos_1m,html_touchpoints_ultimos_1m,balance_actividad_digital_ultimos_1m,target_venta
1,14111283,8200,0.19406883,26.68,2549.0,0,1283.03,4.0,0.0,0.0,8.0,0.0,1.0,1.0,5.0,24,8,0,0.2857,4.0,0.0,0.0,0.0,0.0,240.0,0.0,0.42,1.106,0.44,0.966,1.0,0.0,1.0,2.5,1.0,1.0,46.0,3.0,3.5,0.0,0.0,5.5,26110.2,0.466,0.074,0.0,5666.667,0.324,0.086,0.0,0.0,0.0,0.0,0.0,2.0,-0.013,0.0,0.04,-451.823,3.0,7855.0234,0.921,0.0,0.0,566.6667,0,0,49.0,0.0,0.0,3.2169478,0.19406883,0.0,0.0,5666.667,566.6667,10.0,1822.9373,0,0,8.0,0.0,8.0,0.0,49.0,0.0,0.93877554,0.85714287,0.0,10.0,52.0,1.0,0.0,0.0,5666.667,566.6667,10.0,1822.9373,0,0,8.0,0.0,8.0,0.0,49.0,0.0,0.93877554,0.85714287,0.0,10.0,52.0,1.0,0.0
1,16123982,3800,0.36443037,47.47,1612.0,0,1283.03,8.0,1.0,12.0,0.0,16.284,0.0,0.0,4.0,24,6,0,0.0,2.0,33.333332,0.0,0.0,0.0,283.5,68.382,0.694,0.795,0.307,2.498,2.751,1.0,1.0,0.8181818,1.0,2.0,64.0,9.0,3.1666667,0.0,1.0,0.0,0.0,0.984,0.0,0.094,1000.0,1.0,0.865,239.171,0.0,0.0,1.0,0.0,1.0,0.012,0.0,0.699,-97.308,1.0,7855.0234,0.921,0.0,16.284,100.0,1,0,74.0,1.0,0.0101017365,2.35732,33.697765,0.0,0.0,1000.0,100.0,6.1409974,235.73201,0,0,0.0,1.0,0.0,16284000000.0,74.0,0.013513514,0.8648649,2.8421052,10.0,0.0,82.0,2.0,0.0,0.0,1000.0,100.0,6.1409974,235.73201,0,0,0.0,1.0,0.0,16284000000.0,74.0,0.013513514,0.8648649,2.8421052,10.0,0.0,82.0,2.0,0.0
1,14449416,11700,0.17450503,25.19,2722.0,18000,1283.03,5.0,0.0,32.0,0.0,22.881,1.0,1.0,7.0,43,7,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.167,0.281,0.669,0.338,0.72,1.163,0.0,1.0,1.0,1.0,2.0,56.0,1.0,0.0,0.0,2.0,0.0,22440.0,0.102,0.0,0.0,8600.0,0.535,0.018,0.0,0.0,0.0,0.0,0.0,1.0,0.001,0.0,0.054,-220.739,1.0,7855.0234,0.921,0.0,22.881,860.0,0,0,2.0,2.0,0.008405952,4.2983103,0.17450503,0.0,0.0,8600.0,860.0,10.0,3696.5466,0,0,0.0,0.0,0.0,22881000000.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,8600.0,860.0,10.0,3696.5466,0,0,0.0,0.0,0.0,22881000000.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
1,11551967,14900,0.10628151,47.47,2469.0,0,1283.03,8.0,0.0,71.0,0.0,-0.041,1.0,1.0,6.0,41,6,3,0.0,10.0,0.0,0.0,145.0,0.0,0.0,796.88,0.78,0.94,0.111,1.455,1.317,1.0,1.0,1.0,2.0,4.0,55.0,46.0,33.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,10700.0,1.0,0.0,2648.223,9964.657,0.0,1.0,0.0,2.0,0.0,0.0,0.0,613.447,2.0,7855.0234,0.921,0.0,-0.041,11034.657,0,1,105.0,4.0,0.0,6.034832,0.10628151,0.0,9964.657,10700.0,11034.657,0.0,66592.3,0,1,0.0,0.0,0.0,-41000000.0,105.0,0.03809524,0.52380955,1.3939394,10.0,0.0,147.0,4.0,0.0,9964.657,10700.0,11034.657,0.0,66592.3,0,1,0.0,0.0,0.0,-41000000.0,105.0,0.03809524,0.52380955,1.3939394,10.0,0.0,147.0,4.0,0.0
1,14289094,24100,0.14920364,25.19,2750.0,22700,1283.03,40.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,38,6,0,0.0,2.0,0.0,0.0,0.0,0.0,682.9494,0.0,0.185,0.976,0.44,0.966,1.0,1.0,1.0909091,1.0,1.0,1.0,60.0,11.0,12.0,0.0,0.0,0.0,1500.0,0.101,0.0,0.0,9200.0,0.948,0.032,0.0,0.0,0.0,0.0,0.0,2.0,0.001,0.0,0.0,-3499.142,1.0,7855.0234,0.921,0.0,0.0,920.0,0,0,71.0,0.0,0.0,8.763637,0.14920364,0.0,0.0,9200.0,920.0,10.0,8062.5454,0,0,1.0,0.0,1.0,0.0,71.0,0.0,0.8450704,0.9166667,0.0,0.0,82.0,1.0,0.0,0.0,9200.0,920.0,10.0,8062.5454,0,0,1.0,0.0,1.0,0.0,71.0,0.0,0.8450704,0.9166667,0.0,0.0,82.0,1.0,0.0
1,9345392,64000,0.37256113,25.19,7989.0,0,9821.48,16.0,13.0,62.0,8.0,0.541,0.0,1.0,2.0,26,9,0,0.0,4.0,0.0,0.0,124.0,3.0,1772.9071,1997.658,0.469,0.621,0.066,0.39,0.422,1.0,1.7142857,1.0,1.0,2.0,65.0,48.0,50.5,0.0,3.0,0.0,651390.5,0.453,0.899,0.0,24100.0,0.1,0.803,0.0,0.0,0.0,0.0,1.0,5.0,0.039,0.855,0.712,-220.739,5.0,7855.0234,0.921,0.0,9822.021,2410.0,1,0,119.0,6.0,1.2294431,8.011015,0.37256113,0.0,0.0,24100.0,2410.0,0.24536702,19306.547,0,0,8.0,13.0,0.12698413,1227.7527,122.0,0.024590164,0.5327869,0.95049506,1.0,0.0,161.0,5.0,0.0,0.0,24100.0,2410.0,0.24536702,19306.547,0,0,8.0,13.0,0.12698413,1227.7527,122.0,0.024590164,0.5327869,0.95049506,1.0,0.0,161.0,5.0,0.0
1,9272316,5700,0.17500727,19.42,1611.0,4100,1283.03,3.0,0.0,76.0,0.0,-0.602,1.0,1.0,4.0,29,9,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,914.56,0.547,0.903,0.614,0.328,0.355,1.0,1.7142857,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,-0.073,13200.0,0.186,0.0,0.0,16171.123,0.786,0.107,0.0,0.0,0.0,0.0,0.0,2.0,-0.013,0.0,0.101,-220.739,1.0,7855.0234,0.921,0.0,-0.602,1617.1123,0,0,3.0,3.0,0.0,3.538175,0.17500727,0.0,0.0,16171.123,1617.1123,0.0,5721.6265,0,0,0.0,0.0,0.0,-602000000.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,16171.123,1617.1123,0.0,5721.6265,0,0,0.0,0.0,0.0,-602000000.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
1,15656430,7200,0.3830014,59.92,2426.0,0,1283.03,19.0,0.0,8.0,0.0,-0.312,1.0,1.0,6.0,32,10,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,112.363,0.826,0.972,0.341,0.947,0.794,1.0,1.0,1.0,2.0,3.0,33.0,0.0,0.0,0.0,2.0,0.324,0.0,0.011,0.0,0.5,8266.667,1.0,0.006,1159.84,13301.942,0.0,1.0,0.0,2.0,0.001,0.0,0.0,-624.142,2.0,7855.0234,0.921,0.0,-0.312,14128.608,0,1,35.0,2.0,0.0,2.9678483,0.3830014,0.0,13301.942,8266.667,14128.608,0.0,41931.566,0,1,0.0,0.0,0.0,-312000000.0,35.0,0.057142857,0.94285715,0.0,10.0,0.0,33.0,3.0,0.0,13301.942,8266.667,14128.608,0.0,41931.566,0,1,0.0,0.0,0.0,-312000000.0,35.0,0.057142857,0.94285715,0.0,10.0,0.0,33.0,3.0,0.0
1,16618070,25400,0.18832989,50.93,2184.0,0,1283.03,4.0,2.0,68.0,0.0,-0.069,1.0,1.0,9.0,50,11,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,222.197,0.212,0.976,0.177,0.616,0.43,1.0,1.0,1.0,1.0,2.0,81.0,2.0,0.5,0.0,0.0,0.0,9750.0,0.711,0.0,0.0,5300.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.022,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,-0.069,530.0,0,0,83.0,0.0,0.0,11.630036,0.18832989,0.0,0.0,5300.0,530.0,0.0,6163.9194,0,0,0.0,2.0,0.0,-69000000.0,83.0,0.0,0.97590363,4.0,0.0,0.0,85.0,2.0,0.0,0.0,5300.0,530.0,0.0,6163.9194,0,0,0.0,2.0,0.0,-69000000.0,83.0,0.0,0.97590363,4.0,0.0,0.0,85.0,2.0,0.0
1,15132489,10700,0.2620564,59.92,2031.0,0,804.83,4.0,0.0,37.0,2.0,27.234,1.0,1.0,6.0,31,6,7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.433,0.329,0.0,0.015,0.166,0.211,1.0,1.0,1.0,1.0,2.0,79.0,3.0,4.0,0.0,0.0,0.0,3600.0,0.243,0.985,0.324,3700.0,0.755,0.224,959.046,0.0,0.0,1.0,0.0,2.0,0.008,0.0,0.164,-414.875,2.0,7855.0234,0.921,0.0,832.064,370.0,0,1,82.0,0.0,0.40968192,5.2683406,0.2620564,0.0,0.0,3700.0,370.0,0.44467732,1949.286,0,0,2.0,0.0,0.05263158,416.032,82.0,0.0,0.9634146,0.75,0.0,0.0,85.0,2.0,0.0,0.0,3700.0,370.0,0.44467732,1949.286,0,0,2.0,0.0,0.05263158,416.032,82.0,0.0,0.9634146,0.75,0.0,0.0,85.0,2.0,0.0
1,9220886,24500,0.32834232,25.19,4322.0,23000,899.0,0.0,0.0,8.0,2.0,0.844,1.0,1.0,9.0,43,10,0,0.0,1.0,0.0,0.0,142.0,0.0,0.0,34005.184,0.474,0.632,0.404,1.234,0.977,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,-0.153,192757.2,0.187,0.052,0.0,23730.85,0.271,0.054,0.0,0.0,2246.853,0.0,2.0,2.0,0.005,0.128,0.036,-220.739,4.0,7855.0234,0.921,0.0,899.844,4619.938,0,0,6.0,6.0,0.20820083,5.668672,0.32834232,2246.853,0.0,23730.85,4619.938,5.1341543,26188.912,1,0,2.0,0.0,0.22222222,449.922,6.0,1.0,0.0,0.0,10.0,0.0,0.0,3.0,2246.853,0.0,23730.85,4619.938,5.1341543,26188.912,1,0,2.0,0.0,0.22222222,449.922,6.0,1.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0
1,17467246,13500,0.14443998,50.93,1862.0,7600,1616.11,4.0,0.0,139.0,18.0,-0.662,1.0,1.0,6.0,34,9,0,0.0,2.0,0.0,0.0,0.0,3.0,38.7,13.113,0.501,1.344,0.14,0.37,1.067,1.0,1.0,2.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.611,33197.0,0.491,0.379,0.0,6491.447,0.369,0.173,0.0,0.0,1758.55,1.0,2.0,4.0,-0.053,0.89,0.065,-452.607,3.0,7855.0234,1.0,13500.0,1615.448,2407.6946,0,0,23.0,4.0,0.86758757,7.2502685,0.14443998,1758.55,0.0,6491.447,2407.6946,1.4904191,17456.434,1,0,18.0,0.0,0.12857144,89.74711,26.0,0.03846154,0.7307692,0.0,0.33333334,0.0,19.0,5.0,1758.55,0.0,6491.447,2407.6946,1.4904191,17456.434,1,0,18.0,0.0,0.12857144,89.74711,26.0,0.03846154,0.7307692,0.0,0.33333334,0.0,19.0,5.0,1.0
1,11376835,9100,0.13682443,50.93,2358.0,0,1283.03,69.0,1.0,85.0,1.0,-0.013,0.0,1.0,6.0,39,6,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6070.931,0.0,0.976,0.832,0.934,0.973,1.0,1.7142857,0.0,1.0,2.0,72.0,4.0,1.1666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.001,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,-0.013,750.0,0,0,76.0,0.0,0.0,3.8592026,0.13682443,0.0,0.0,7500.0,750.0,0.0,2894.402,0,0,1.0,1.0,0.011627907,-0.013,76.0,0.0,0.94736844,3.4285715,0.0,0.0,80.0,2.0,0.0,0.0,7500.0,750.0,0.0,2894.402,0,0,1.0,1.0,0.011627907,-0.013,76.0,0.0,0.94736844,3.4285715,0.0,0.0,80.0,2.0,0.0
1,10817469,20600,0.090863705,25.19,1848.0,12800,1283.03,14.0,1.0,35.0,4.0,-0.053,1.0,1.0,6.0,34,11,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8246.497,0.48,0.976,0.741,0.882,0.97,0.0,1.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,8100.0,0.0,0.0,0.0,6100.0,0.693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,-0.053,610.0,0,0,15.0,0.0,0.0,11.147186,0.090863705,0.0,0.0,6100.0,610.0,0.0,6799.7837,0,0,0.0,0.0,0.0,-53000000.0,15.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6100.0,610.0,0.0,6799.7837,0,0,0.0,0.0,0.0,-53000000.0,15.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0
1,10411187,42800,0.057050396,25.19,5564.0,50300,321.27,29.0,3.0,0.0,0.0,-0.038,0.0,1.0,10.0,63,7,0,0.0,1.0,0.0,0.0,0.0,0.0,1045.2126,4107.287,0.221,0.258,0.762,0.907,0.995,1.0,2.0,1.0,1.0,2.0,9.0,0.0,0.33333334,0.0,0.0,0.0,109800.0,0.076,0.009,0.0,30000.0,0.45,0.002,0.0,0.0,0.0,0.0,0.0,2.0,-0.001,0.0,0.005,-220.739,1.0,7855.0234,0.921,0.0,321.232,3000.0,0,0,9.0,0.0,0.057734005,7.6923075,0.057050396,0.0,0.0,30000.0,3000.0,9.339045,23076.924,0,0,0.0,3.0,0.0,321232000000.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,30000.0,3000.0,9.339045,23076.924,0,0,0.0,3.0,0.0,321232000000.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0
1,16104466,33800,0.07228354,50.93,3397.0,25900,1283.03,3.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,44,11,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,240.34,0.48,0.976,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,56.0,1.0,2.1666667,0.0,0.0,0.0,237930.0,0.0,0.059,0.0,17000.0,0.177,0.045,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.297,0.04,-220.739,1.0,7855.0234,0.921,0.0,0.0,1700.0,0,0,0.0,0.0,0.0,9.949956,0.07228354,0.0,0.0,17000.0,1700.0,10.0,16914.926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17000.0,1700.0,10.0,16914.926,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16202781,32400,0.2856343,50.93,4307.0,55900,1283.03,19.0,118.0,243.0,9.0,0.266,0.0,1.0,9.0,53,8,0,0.0,2.0,0.0,0.0,0.0,0.0,3352.9,16815.393,0.376,0.917,0.715,1.399,1.296,1.0,1.0,1.0,1.0,3.0,67.0,14.0,13.333333,0.0,8.0,0.112,20550.0,0.135,0.019,0.0,19900.0,0.744,0.02,0.0,0.0,0.0,0.0,0.0,1.0,-0.002,0.0,0.031,-220.739,1.0,7855.0234,0.921,0.0,0.266,1990.0,0,0,89.0,8.0,6.175993e-05,7.5226374,0.2856343,0.0,0.0,19900.0,1990.0,10.0,14970.049,0,0,9.0,118.0,0.036885247,0.029555555,89.0,0.08988764,0.752809,1.05,10.0,0.0,95.0,3.0,0.0,0.0,19900.0,1990.0,10.0,14970.049,0,0,9.0,118.0,0.036885247,0.029555555,89.0,0.08988764,0.752809,1.05,10.0,0.0,95.0,3.0,0.0
1,13638420,21300,0.561936,50.93,4705.0,18700,1283.03,8.0,2.0,6.0,0.0,-0.846,1.0,1.0,7.0,44,7,3,0.0,4.0,0.0,79.0,79.0,0.0,1374.75,117.417,0.681,1.179,0.233,0.091,0.068,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.464,3080.0,1.0,0.723,2193.212,0.0,0.0,1.0,0.0,2.0,0.02,0.0,1.0,-951.216,2.0,7855.0234,0.921,0.0,-0.846,308.0,1,1,1.0,1.0,0.0,4.5270987,0.561936,0.0,0.0,3080.0,308.0,0.0,1394.3464,0,0,0.0,2.0,0.0,-846000000.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,3080.0,308.0,0.0,1394.3464,0,0,0.0,2.0,0.0,-846000000.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
1,18856301,11300,0.18652421,47.47,2697.0,8700,1283.03,3.0,0.0,106.0,8.0,-0.131,1.0,1.0,5.0,24,2,0,0.0,3.0,0.0,5.0,5.0,0.0,0.0,4292.657,0.167,0.976,0.639,1.315,0.91,0.5,1.0,1.0,1.0,2.0,14.0,1.0,1.8333334,0.0,7.0,0.0,149970.0,0.001,0.003,0.0,18200.0,0.267,0.001,0.0,0.0,0.0,0.0,0.0,1.0,-0.001,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,-0.131,1820.0,0,0,22.0,7.0,0.0,4.189841,0.18652421,0.0,0.0,18200.0,1820.0,0.0,7625.51,0,0,8.0,0.0,0.07476635,-0.016375,22.0,0.3181818,0.6363636,0.54545456,10.0,0.0,16.0,2.0,0.0,0.0,18200.0,1820.0,0.0,7625.51,0,0,8.0,0.0,0.07476635,-0.016375,22.0,0.3181818,0.6363636,0.54545456,10.0,0.0,16.0,2.0,0.0
1,9827420,30800,0.19548395,25.19,3898.0,33100,1283.03,4.0,1.0,35.0,4.0,0.0,1.0,1.0,4.0,26,6,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1882.747,0.48,0.976,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,0.0,100200.0,0.0,0.0,0.009,19600.0,0.37,0.0,230.115,0.0,0.0,1.0,0.0,2.0,0.001,0.0,0.0,-125.291,1.0,7855.0234,0.921,0.0,0.0,1960.0,0,0,13.0,0.0,0.0,7.901488,0.19548395,0.0,0.0,19600.0,1960.0,10.0,15486.916,0,0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,19600.0,1960.0,10.0,15486.916,0,0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0
1,8835673,9700,0.38713673,47.47,4508.0,13900,1283.03,1.0,0.0,137.0,4.0,0.037,1.0,1.0,12.0,53,4,0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,27259.307,0.247,0.893,0.587,0.891,0.941,1.0,1.0,1.0,1.0,3.0,94.0,7.0,5.8333335,0.0,5.0,0.0,192687.0,0.068,0.277,0.0,48400.0,0.287,0.155,0.0,0.0,0.0,0.0,0.0,2.0,-0.001,0.0,0.187,-220.739,3.0,7855.0234,0.921,0.0,0.037,4840.0,0,0,106.0,5.0,8.207631e-06,2.1517303,0.38713673,0.0,0.0,48400.0,4840.0,10.0,10414.374,0,0,4.0,0.0,0.028985508,0.00925,106.0,0.047169812,0.8867925,1.2,10.0,0.0,108.0,3.0,0.0,0.0,48400.0,4840.0,10.0,10414.374,0,0,4.0,0.0,0.028985508,0.00925,106.0,0.047169812,0.8867925,1.2,10.0,0.0,108.0,3.0,0.0
1,13229316,12900,0.14252974,39.13,3207.0,0,1266.66,5.0,1.0,7.0,14.0,0.0,1.0,1.0,7.0,29,11,5,0.0,4.0,0.0,0.0,266.0,0.0,0.0,0.0,0.916,0.96,0.0,0.0,1.0,1.0,1.0,1.0909091,2.0,4.0,17.0,0.0,0.0,0.0,0.0,0.544,30300.0,0.394,0.194,0.4,17449.36,0.633,0.278,1756.597,9138.485,6393.788,1.0,1.0,2.0,0.034,0.092,0.268,300.984,4.0,7855.0234,0.921,0.0,1266.66,17277.209,0,1,17.0,0.0,0.39496726,4.022451,0.14252974,6393.788,9138.485,17449.36,17277.209,10.0,69496.73,1,1,14.0,1.0,1.75,90.475716,17.0,0.0,1.0,0.0,0.0,0.0,17.0,4.0,6393.788,9138.485,17449.36,17277.209,10.0,69496.73,1,1,14.0,1.0,1.75,90.475716,17.0,0.0,1.0,0.0,0.0,0.0,17.0,4.0,0.0
1,11465256,30000,0.5381491,26.68,10141.0,0,1283.03,0.0,41.0,579.0,50.0,3.622,1.0,1.0,6.0,38,6,0,0.0,3.0,25.0,48.0,153.0,0.0,34.9,26735.207,0.354,1.867,0.719,1.318,1.366,1.0,1.0,1.0,2.0,5.0,81.0,146.0,80.0,0.0,4.0,0.091,0.0,0.055,0.0,0.09,78933.336,1.0,0.036,36455.5,25644.967,0.0,1.0,0.0,2.0,0.002,0.0,0.045,11922.67,2.0,7855.0234,0.921,0.0,3.622,33538.3,0,0,231.0,4.0,0.00035716398,2.9582882,25.538149,0.0,25644.967,78933.336,33538.3,10.0,99215.95,0,1,50.0,41.0,0.0862069,0.07244,231.0,0.017316017,0.35064936,1.825,10.0,0.0,373.0,5.0,0.0,25644.967,78933.336,33538.3,10.0,99215.95,0,1,50.0,41.0,0.0862069,0.07244,231.0,0.017316017,0.35064936,1.825,10.0,0.0,373.0,5.0,0.0
1,8977860,35000,0.23906961,23.73,4037.0,43700,5181.18,21.0,1.0,98.0,3.0,0.064,0.0,1.0,6.0,43,8,0,0.0,2.0,0.0,0.0,0.0,0.0,672.0,5447.416,0.43,0.843,0.603,0.774,0.966,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,204808.5,0.062,0.075,0.0,43900.0,0.391,0.045,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.054,-220.739,2.0,7855.0234,0.921,0.0,5181.244,4390.0,0,0,3.0,0.0,1.2834392,8.669805,0.23906961,0.0,0.0,43900.0,4390.0,0.8472869,38060.44,0,0,3.0,1.0,0.030303031,1727.0813,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,43900.0,4390.0,0.8472869,38060.44,0,0,3.0,1.0,0.030303031,1727.0813,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
1,15639411,14900,0.14150974,50.93,2066.0,20700,1682.38,31.0,9.0,56.0,0.0,-0.48,1.0,1.0,8.0,44,7,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1584.843,0.48,0.976,0.279,0.059,0.197,1.0,1.0,1.0,0.0,1.0,68.0,2.0,1.3333334,0.0,0.0,0.0,161703.0,0.0,0.187,0.0,13400.0,0.199,0.066,0.0,0.0,0.0,0.0,0.0,1.0,0.007,0.0,0.025,-220.739,2.0,7855.0234,0.921,0.0,1681.9,1340.0,0,0,70.0,0.0,0.8140852,7.2120037,0.14150974,0.0,0.0,13400.0,1340.0,0.796718,9664.085,0,0,0.0,9.0,0.0,1681900000000.0,70.0,0.0,0.9714286,1.5,0.0,0.0,72.0,1.0,0.0,0.0,13400.0,1340.0,0.796718,9664.085,0,0,0.0,9.0,0.0,1681900000000.0,70.0,0.0,0.9714286,1.5,0.0,0.0,72.0,1.0,0.0
1,11302566,37800,0.42923048,34.33,2645.0,27200,149.5,6.0,0.0,39.0,0.0,0.038,1.0,1.0,5.0,31,11,4,0.0,2.0,0.0,0.0,156.0,0.0,0.0,57622.645,0.48,0.976,0.851,1.175,1.047,1.0,1.0,1.0,1.0,1.0,56.0,1.0,2.1666667,0.0,0.0,0.0,11400.0,0.0,0.11,0.5,2600.0,0.435,0.03,1089.749,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.017,-288.021,2.0,7855.0234,0.921,0.0,149.538,260.0,0,1,0.0,0.0,0.056536105,14.291116,0.42923048,0.0,0.0,2600.0,260.0,1.7386885,3715.69,0,0,0.0,0.0,0.0,149538000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2600.0,260.0,1.7386885,3715.69,0,0,0.0,0.0,0.0,149538000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
